river,year,row_id,x,y,DamBin,DamBin_encoded,Regulated_binary,DamDistance_km,migration_rate_m_per_yr,curvature_1_per_m,EVI_change_2000_2016_unitless,EVI_change_2016_2024_unitless,Delta_EVI_change_unitless,CV_runoff_ERA5_2000_2016_unitless,CV_runoff_ERA5_2016_2024_unitless,Delta_ERA5_CV_unitless
Cahaba,2016,1693,484977.8795,3585160.289,No Dam,0,0,0.0,10.88904019,-0.002068786,0.022660776,-0.488358572,-0.511019348,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1694,484869.0083,3585108.612,No Dam,0,0,0.0,4.536657724,-0.002019173,-0.040416149,-0.25753029,-0.217114141,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1695,484811.5609,3585103.233,No Dam,0,0,0.0,11.09736194,-0.002206988,-0.000833354,0.685430194,0.686263548,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1696,484719.8693,3585074.442,No Dam,0,0,0.0,1.296375728,-0.001091137,-0.029507947,-0.077448792,-0.047940845,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1697,484564.3775,3585080.654,No Dam,0,0,0.0,1.691023239,-0.000497658,0.029409436,1.023410792,0.994001356,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1698,484419.6709,3585093.978,No Dam,0,0,0.0,12.33875447,-0.00021022,0.036464845,0.047677138,0.011212293,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1699,484304.8976,3585104.01,No Dam,0,0,0.0,3.77482711,-0.000209281,0.013124274,-0.625821015,-0.638945289,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1700,484207.2067,3585119.943,No Dam,0,0,0.0,-9.752493415,0.001267783,-0.017860913,-0.352051814,-0.334190901,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1701,484142.9849,3585125.101,No Dam,0,0,0.0,-1.730352084,0.001462823,-0.021835372,0.088381777,0.110217149,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1702,484039.2227,3585106.029,No Dam,0,0,0.0,11.45986107,-0.000993623,-0.011932293,-0.508114122,-0.496181829,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1703,483935.1548,3585100.684,No Dam,0,0,0.0,4.511360636,-0.00178689,0.045910675,-0.202576555,-0.24848723,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1704,483809.0758,3585128.621,No Dam,0,0,0.0,11.66793493,-0.002506157,0.063215415,-0.330558375,-0.39377379,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1705,483736.7448,3585171.362,No Dam,0,0,0.0,2.310136722,-0.006397105,0.030771122,-0.584137118,-0.61490824,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1706,483701.7364,3585225.487,No Dam,0,0,0.0,6.411825751,-0.003668066,0.027250157,0.971775889,0.944525732,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1707,483661.594,3585310.94,No Dam,0,0,0.0,3.555222098,-0.002866247,-0.039084423,0.130817735,0.169902158,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1708,483650.1641,3585413.217,No Dam,0,0,0.0,12.41926329,-0.004463327,-0.029158762,0.273451331,0.302610093,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1709,483686.4859,3585496.454,No Dam,0,0,0.0,-1.12397402,-0.003703413,0.000179366,1.48025719,1.480077824,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1710,483749.7755,3585551.832,No Dam,0,0,0.0,-4.102468901,-0.001055205,0.012954466,-0.061533392,-0.074487858,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1711,483784.4125,3585598.695,No Dam,0,0,0.0,-4.747371196,-0.001781487,-0.030247856,-0.149165394,-0.118917538,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1712,483841.5041,3585651.64,No Dam,0,0,0.0,8.737389075,-0.002020076,0.036712498,1.210284345,1.173571847,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1713,483933.6749,3585708.416,No Dam,0,0,0.0,-4.859986832,-0.001798919,-0.009094636,0.86604134,0.875135976,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1714,484047.3212,3585749.274,No Dam,0,0,0.0,-2.758234851,-0.001826919,0.0391975,1.111845983,1.072648483,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1715,484156.5703,3585749.743,No Dam,0,0,0.0,-7.029509006,-0.000841802,0.02312584,0.747749426,0.724623586,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1716,484263.5834,3585753.359,No Dam,0,0,0.0,-7.635779411,0.000196613,-0.017826445,1.036965891,1.054792336,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1717,484309.3056,3585750.354,No Dam,0,0,0.0,-13.21292325,0.004734295,-0.03451331,0.528790942,0.563304252,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1718,484369.2212,3585761.588,No Dam,0,0,0.0,-11.60017643,0.005581072,-0.044000419,-0.081027443,-0.037027024,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1719,484423.8593,3585801.304,No Dam,0,0,0.0,-4.533517338,0.002191333,0.009566786,0.218224963,0.208658177,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1720,484536.0475,3585893.043,No Dam,0,0,0.0,-10.52134554,0.001981173,-0.030529656,-0.021932547,0.008597109,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1721,484588.4109,3586017.507,No Dam,0,0,0.0,-7.18055345,0.003124112,-0.04461398,0.304295525,0.348909505,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1722,484599.2138,3586129.785,No Dam,0,0,0.0,-8.066569427,0.002895908,-0.009685925,-0.601033995,-0.59134807,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1723,484563.7069,3586251.953,No Dam,0,0,0.0,-8.688122669,0.001313502,0.018974348,1.328276304,1.309301956,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1724,484500.7686,3586364.436,No Dam,0,0,0.0,-5.315389676,0.000394334,-0.020185348,-0.161109928,-0.14092458,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1725,484457.5889,3586460.607,No Dam,0,0,0.0,-4.95621627,0.001227966,0.061790183,-0.172142615,-0.233932798,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1726,484420.2762,3586516.122,No Dam,0,0,0.0,-3.91284194,0.002374819,-0.025046209,0.142570721,0.16761693,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1727,484351.9092,3586591.186,No Dam,0,0,0.0,2.58888986,0.001437091,-0.050648599,0.962595591,1.01324419,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1728,484270.8555,3586646.451,No Dam,0,0,0.0,-9.743565762,0.003194991,0.025474425,0.513644911,0.488170486,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1729,484212.486,3586676.231,No Dam,0,0,0.0,-1.554146147,0.001874037,-0.00794274,-0.248544425,-0.240601685,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1730,484089.625,3586696.366,No Dam,0,0,0.0,5.640722532,7.66e-05,-0.111428078,-0.506604769,-0.395176691,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1731,483971.5576,3586720.546,No Dam,0,0,0.0,9.63343185,-0.000665322,-0.040996904,1.068857522,1.109854426,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1732,483896.8844,3586743.721,No Dam,0,0,0.0,13.98465129,-0.00139559,-0.02319657,0.013568499,0.036765069,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1733,483818.8913,3586770.163,No Dam,0,0,0.0,4.416473733,-0.001128102,-0.047477293,0.094376527,0.14185382,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1734,483720.4199,3586823.602,No Dam,0,0,0.0,10.40660458,-0.00220069,0.028826724,0.873257959,0.844431235,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1735,483666.4813,3586866.126,No Dam,0,0,0.0,14.29512138,-0.004358086,0.047059278,0.510200982,0.463141704,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1736,483618.398,3586940.967,No Dam,0,0,0.0,3.364280794,-0.002553186,0.016862932,-0.512309428,-0.52917236,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1737,483588.1085,3587037.562,No Dam,0,0,0.0,9.320641284,5.51e-05,-0.031344377,0.252501358,0.283845735,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1738,483543.0742,3587218.134,No Dam,0,0,0.0,-2.093858364,0.000965003,-0.020682505,-0.422273527,-0.401591022,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1739,483475.2531,3587318.54,No Dam,0,0,0.0,-2.990592351,0.006525784,0.004307962,-0.408873234,-0.413181196,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1740,483431.7211,3587347.617,No Dam,0,0,0.0,-3.616525497,0.009460986,-0.000878812,0.344635663,0.345514475,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1741,483328.9288,3587346.536,No Dam,0,0,0.0,0.306105353,0.002843291,0.021554048,0.724433672,0.702879624,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1742,483227.9871,3587280.985,No Dam,0,0,0.0,15.34529923,0.001996769,-0.032505136,1.847416381,1.879921517,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1743,483155.1315,3587228.095,No Dam,0,0,0.0,7.80455066,0.000487248,-0.010354448,1.39786662,1.408221068,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1744,483063.6641,3587134.325,No Dam,0,0,0.0,8.917531179,-0.001243264,-0.030855032,0.238071254,0.268926286,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1745,483001.625,3587096.081,No Dam,0,0,0.0,5.612727748,-0.00870391,-0.001568302,-0.4061784,-0.404610098,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1746,482947.6242,3587096.406,No Dam,0,0,0.0,2.218714747,-0.004274548,0.009429518,-0.441915468,-0.451344986,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1747,482861.5261,3587104.915,No Dam,0,0,0.0,12.19586255,-0.005022118,0.023926564,0.20865104,0.184724476,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1748,482804.3251,3587144.606,No Dam,0,0,0.0,4.348880322,-0.010546166,0.007348113,-0.447046998,-0.454395111,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1749,482777.7455,3587215.919,No Dam,0,0,0.0,-5.199299077,-0.002938847,-0.015480538,-0.25100533,-0.235524792,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1750,482783.9788,3587368.493,No Dam,0,0,0.0,-2.693274523,-0.001377256,-0.004687153,-0.302508651,-0.297821498,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1751,482827.2694,3587501.176,No Dam,0,0,0.0,-3.409989143,-0.000651864,-0.046054219,0.674775728,0.720829947,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1752,482887.4475,3587630.632,No Dam,0,0,0.0,-8.872902192,0.000973978,0.00932131,0.574318447,0.564997137,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1753,482913.3172,3587737.953,No Dam,0,0,0.0,-6.806565932,0.004612884,0.026316523,0.218056937,0.191740414,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1754,482893.3557,3587805.296,No Dam,0,0,0.0,-1.713047572,0.01396102,-0.065994551,0.646172825,0.712167376,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1755,482853.372,3587826.218,No Dam,0,0,0.0,3.213123122,0.009335245,0.019848278,-0.039839557,-0.059687835,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1756,482800.9174,3587841.88,No Dam,0,0,0.0,4.125576543,0.001153069,0.028843369,1.17915505,1.150311681,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1757,482717.5397,3587845.292,No Dam,0,0,0.0,4.051324807,-0.000817865,-0.035737465,-0.529415261,-0.493677796,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1758,482617.7848,3587869.292,No Dam,0,0,0.0,5.637040248,-0.001278005,-0.003728543,1.142612775,1.146341318,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1759,482514.4831,3587902.785,No Dam,0,0,0.0,7.976494598,-0.000927041,-0.041942753,1.159102308,1.201045061,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1760,482413.9665,3587961.718,No Dam,0,0,0.0,2.719902789,-0.000325156,-0.040594633,1.393253522,1.433848155,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1761,482314.2603,3588009.973,No Dam,0,0,0.0,2.69563362,-0.000476012,-0.027393511,-0.473092743,-0.445699232,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1762,482221.02,3588067.347,No Dam,0,0,0.0,11.74235132,-0.001100289,-0.016773153,0.05845832,0.075231473,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1763,482124.6568,3588137.606,No Dam,0,0,0.0,1.535297947,-0.003321598,-0.014969388,-0.612878995,-0.597909607,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1764,482084.806,3588204.074,No Dam,0,0,0.0,9.275639956,-0.002739378,0.101914717,-0.561527673,-0.66344239,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1765,482049.8417,3588325.321,No Dam,0,0,0.0,5.411917628,-0.001598853,0.033536384,0.217110995,0.183574611,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1766,482038.4807,3588417.4,No Dam,0,0,0.0,16.92523347,-0.002262867,0.055282603,-0.481698953,-0.536981556,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1767,482049.0174,3588531.351,No Dam,0,0,0.0,-5.76243327,-0.001255057,-0.093596558,-0.300792678,-0.20719612,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1768,482088.1449,3588647.518,No Dam,0,0,0.0,-7.125395296,-0.000728119,-0.103562717,-0.666420289,-0.562857572,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1769,482119.1701,3588736.542,No Dam,0,0,0.0,-5.515292757,-0.001554399,0.061251927,0.155498591,0.094246664,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1770,482152.5559,3588814.93,No Dam,0,0,0.0,-6.355282329,-0.002260458,0.075773886,0.404075731,0.328301845,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1771,482222.136,3588887.739,No Dam,0,0,0.0,-3.572220174,-0.003965944,0.003785156,-0.275548486,-0.279333642,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1772,482262.2653,3588914.476,No Dam,0,0,0.0,7.60713444,-0.005378389,0.038495035,0.36764412,0.329149085,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1773,482342.3577,3588937.07,No Dam,0,0,0.0,-2.824385168,-0.003241973,0.002579632,0.578904188,0.576324556,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1774,482420.4646,3588935.747,No Dam,0,0,0.0,-1.058300662,-0.004363339,-0.008994787,-0.126888576,-0.117893789,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1775,482485.6043,3588906.149,No Dam,0,0,0.0,-9.281638651,-0.001249687,-0.033231267,0.253698062,0.286929329,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1776,482576.7473,3588861.568,No Dam,0,0,0.0,-2.39073986,0.00048781,-0.032936236,1.794417232,1.827353468,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1777,482646.7471,3588825.336,No Dam,0,0,0.0,-3.233936668,0.005931286,-0.024045896,0.185343423,0.209389319,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1778,482686.4977,3588828.459,No Dam,0,0,0.0,-4.339829051,0.01137458,-0.036677317,0.201482012,0.238159329,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1779,482731.7536,3588848.906,No Dam,0,0,0.0,-2.654678343,0.002034628,-0.044903544,0.975362945,1.020266489,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1780,482817.9388,3588893.217,No Dam,0,0,0.0,-14.28344856,0.00091867,0.008231539,0.376047633,0.367816094,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1781,482910.9597,3588967.583,No Dam,0,0,0.0,-2.353060542,0.001602636,0.004778362,0.196166576,0.191388214,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1782,482969.6683,3589022.315,No Dam,0,0,0.0,-9.06184289,0.001304676,-0.047498114,1.09452497,1.142023084,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1783,483063.7329,3589147.284,No Dam,0,0,0.0,-10.7818567,0.001179868,0.005014084,-0.024421233,-0.029435317,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1784,483115.5221,3589256.559,No Dam,0,0,0.0,-3.817209977,0.00280177,-0.068577726,0.546166189,0.614743915,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1785,483122.1976,3589345.491,No Dam,0,0,0.0,-7.053060477,0.001625744,-0.006468497,-0.49624124,-0.489772743,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1786,483126.0057,3589454.779,No Dam,0,0,0.0,-6.725657193,0.001064825,0.027512569,-0.608323749,-0.635836318,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1787,483115.7023,3589528.288,No Dam,0,0,0.0,9.217778113,0.000731066,0.059834688,-0.568723804,-0.628558492,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1788,483100.5222,3589661.974,No Dam,0,0,0.0,7.616209182,0.000480968,-0.046990816,-0.219491955,-0.172501139,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1789,483068.898,3589777.832,No Dam,0,0,0.0,-3.075602913,0.001053469,-0.014190242,-0.472117065,-0.457926823,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1790,483047.2183,3589849.309,No Dam,0,0,0.0,-6.375926645,0.001293305,0.011419192,-0.55561867,-0.567037862,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1791,483007.417,3589932.929,No Dam,0,0,0.0,6.830701828,0.000292783,-0.032452354,-0.670551152,-0.638098798,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1792,482968.8648,3590002.148,No Dam,0,0,0.0,3.593188184,-0.00184858,0.058995628,1.164680094,1.105684466,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1793,482958.7254,3590044.147,No Dam,0,0,0.0,8.451822587,0.001173502,0.02112397,-0.43159406,-0.45271803,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1794,482950.3731,3590086.197,No Dam,0,0,0.0,-9.384790999,0.001899328,0.030445281,-0.391576704,-0.422021985,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1795,482896.628,3590175.85,No Dam,0,0,0.0,3.732543213,0.002138962,-0.015166271,-0.289312905,-0.274146634,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1796,482863.3649,3590221.138,No Dam,0,0,0.0,3.560451974,0.003335489,0.026258379,-0.605027281,-0.63128566,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1797,482791.9134,3590271.891,No Dam,0,0,0.0,7.725398368,0.003765412,0.037279649,-0.316013942,-0.353293591,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1798,482759.9548,3590279.748,No Dam,0,0,0.0,4.033969529,0.009253527,0.032443209,-0.032358068,-0.064801277,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1799,482725.5621,3590285.039,No Dam,0,0,0.0,2.276255039,-0.002089657,0.026442292,0.080315612,0.05387332,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1800,482671.9722,3590292.14,No Dam,0,0,0.0,7.839243401,-0.005801187,0.012439953,1.04324779,1.030807837,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1801,482616.3267,3590320.885,No Dam,0,0,0.0,0.56067971,-0.006389861,0.025133543,-0.277167966,-0.302301509,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1802,482581.0677,3590386.19,No Dam,0,0,0.0,-5.656856885,-0.002515986,0.015215305,0.203921627,0.188706322,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1803,482552.4454,3590467.114,No Dam,0,0,0.0,-5.345687857,-0.004611468,0.022973183,-1.237949071,-1.260922254,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1804,482544.4242,3590516.069,No Dam,0,0,0.0,6.848405142,-0.006389994,0.00082324,-0.149636882,-0.150460122,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1805,482576.2252,3590611.918,No Dam,0,0,0.0,12.72604666,-0.001580547,-0.014127315,-0.444590656,-0.430463341,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1806,482664.9444,3590753.856,No Dam,0,0,0.0,-3.555231739,-0.001213064,0.001557963,-0.47879785,-0.480355813,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1807,482775.8792,3590855.262,No Dam,0,0,0.0,-3.930292919,-0.00155562,0.086890231,-0.39904817,-0.485938401,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1808,482880.6289,3590918.149,No Dam,0,0,0.0,8.029874468,-0.002554593,0.016573981,-0.496084848,-0.512658829,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1809,482956.9107,3590940.666,No Dam,0,0,0.0,-2.323363506,-0.001243633,0.040313078,1.651473839,1.611160761,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1810,483065.7017,3590954.83,No Dam,0,0,0.0,-7.619874265,0.00170809,0.089430905,0.473623529,0.384192624,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1811,483148.2491,3590982.981,No Dam,0,0,0.0,-3.515281153,0.003991545,0.050757311,1.117687534,1.066930223,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1812,483229.2038,3591053.917,No Dam,0,0,0.0,-2.631798684,0.002746718,0.06272777,-0.478308393,-0.541036163,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1813,483258.5436,3591146.778,No Dam,0,0,0.0,-4.936841597,-0.000408578,0.142767768,-0.536581615,-0.679349383,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1814,483313.7219,3591227.469,No Dam,0,0,0.0,-7.902081639,-0.001190747,0.188049817,-0.192610174,-0.380659991,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1815,483376.8811,3591292.317,No Dam,0,0,0.0,-6.826102624,-5.33e-05,0.067685475,0.747904981,0.680219506,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1816,483442.9708,3591389.622,No Dam,0,0,0.0,-4.618484092,-0.002510344,0.077740898,-0.442448858,-0.520189756,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1817,483478.9967,3591413.83,No Dam,0,0,0.0,-1.607469912,-0.009157001,0.013271257,-0.000536029,-0.013807286,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1818,483557.0918,3591435.472,No Dam,0,0,0.0,-4.776029872,-0.003853297,0.024679001,0.682904998,0.658225997,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1819,483632.9426,3591406.897,No Dam,0,0,0.0,-2.51576521,-4.67e-05,0.029065168,0.394453635,0.365388467,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1820,483695.5216,3591388.63,No Dam,0,0,0.0,-2.231236817,0.004197117,0.032209423,-0.726284308,-0.758493731,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1821,483780.7159,3591400.999,No Dam,0,0,0.0,-2.470196957,0.000793808,0.05181561,0.529248622,0.477433012,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1822,483889.1508,3591431.456,No Dam,0,0,0.0,-6.057535182,-0.001097121,-0.073142143,0.978722503,1.051864646,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1823,484011.0857,3591445.342,No Dam,0,0,0.0,-6.983753227,-0.004215716,0.064096145,0.059747169,-0.004348976,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1824,484077.3437,3591411.746,No Dam,0,0,0.0,-5.743989087,-0.002636317,0.099034817,1.065293392,0.966258575,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1825,484177.3047,3591344.634,No Dam,0,0,0.0,-3.701696867,-0.000162599,0.106755396,1.055481114,0.948725718,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1826,484218.7104,3591303.98,No Dam,0,0,0.0,-4.270992389,0.004386622,0.047560249,0.525136054,0.477575805,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1827,484291.3546,3591277.234,No Dam,0,0,0.0,-3.376026809,0.003015276,0.060663464,-0.04346067,-0.104124134,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1828,484377.4167,3591275.39,No Dam,0,0,0.0,4.131341577,0.002082025,0.022062318,0.304039443,0.281977125,1.1983419,1.016331492,-0.182010408
Cahaba,2016,1829,484432.6442,3591284.603,No Dam,0,0,0.0,3.05234168,0.000535201,0.014905076,0.125378025,0.110472949,1.1983419,1.016331492,-0.182010408
